state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Missouri,29229,Wright County,7850,1057,8978,6793.0,0.8743595455558031,0.11773223435063489,0.7566273112051682
Missouri,29510,St. Louis city,19342,94458,116082,-75116.0,0.16662359366654605,0.8137178890784101,-0.6470942954118641
Montana,30001,Beaverhead County,4058,1543,5794,2515.0,0.7003797031411805,0.26630997583707283,0.43406972730410764
Montana,30003,Big Horn County,2188,2112,4470,76.0,0.4894854586129754,0.47248322147651006,0.017002237136465315
Montana,30005,Blaine County,1526,1348,3019,178.0,0.5054653858893673,0.44650546538588937,0.058959920503477925
Montana,30007,Broadwater County,3770,885,4810,2885.0,0.7837837837837838,0.183991683991684,0.5997920997920998
Montana,30009,Carbon County,4719,2353,7297,2366.0,0.6467041249828697,0.322461285459778,0.3242428395230917
Montana,30011,Carter County,760,75,854,685.0,0.8899297423887588,0.08782201405152225,0.8021077283372365
Montana,30013,Cascade County,22419,14021,37583,8398.0,0.5965197030572333,0.3730676103557459,0.22345209270148741
Montana,30015,Chouteau County,1885,940,2934,945.0,0.6424676209952284,0.3203817314246762,0.3220858895705522
Montana,30017,Custer County,4208,1385,5797,2823.0,0.7258927031223047,0.23891668104191824,0.4869760220803865
Montana,30019,Daniels County,778,154,951,624.0,0.8180862250262881,0.1619348054679285,0.6561514195583596
Montana,30021,Dawson County,3627,894,4638,2733.0,0.7820181112548512,0.1927554980595084,0.5892626131953428
Montana,30023,Deer Lodge County,2329,2376,4870,-47.0,0.4782340862422998,0.4878850102669405,-0.009650924024640684
Montana,30025,Fallon County,1303,163,1507,1140.0,0.8646317186463172,0.10816191108161911,0.7564698075646981
Montana,30027,Fergus County,4965,1522,6712,3443.0,0.739719904648391,0.2267580452920143,0.5129618593563767
Montana,30029,Flathead County,41390,20062,63140,21328.0,0.6555273994298385,0.31773835920177385,0.33778904022806466
Montana,30031,Gallatin County,32695,34938,69897,-2243.0,0.46775970356381535,0.4998497789604704,-0.03209007539665504
Montana,30033,Garfield County,756,39,800,717.0,0.945,0.04875,0.89625
Montana,30035,Glacier County,1939,2933,5078,-994.0,0.3818432453721938,0.5775896022055927,-0.19574635683339897
Montana,30037,Golden Valley County,440,67,515,373.0,0.8543689320388349,0.13009708737864079,0.7242718446601941
Montana,30039,Granite County,1537,579,2176,958.0,0.7063419117647058,0.26608455882352944,0.4402573529411764
Montana,30041,Hill County,3871,2634,6804,1237.0,0.5689300411522634,0.3871252204585538,0.18180482069370962
Montana,30043,Jefferson County,5544,2516,8291,3028.0,0.6686768785429984,0.3034615848510433,0.3652152936919551
Montana,30045,Judith Basin County,1051,265,1353,786.0,0.7767923133776792,0.1958610495195861,0.580931263858093
Montana,30047,Lake County,9880,6510,16910,3370.0,0.5842696629213483,0.38497930218805443,0.19929036073329387
Montana,30049,Lewis and Clark County,21479,19085,42023,2394.0,0.5111248601956072,0.45415605739713966,0.056968802798467555
Montana,30051,Liberty County,752,214,988,538.0,0.7611336032388664,0.2165991902834008,0.5445344129554656
Montana,30053,Lincoln County,8909,2615,11789,6294.0,0.7557044702688948,0.2218169480023751,0.5338875222665197
Montana,30055,McCone County,931,129,1082,802.0,0.8604436229205176,0.11922365988909427,0.7412199630314233
Montana,30057,Madison County,4615,1689,6461,2926.0,0.7142857142857143,0.26141464169633183,0.4528710725893825
Montana,30059,Meagher County,888,256,1172,632.0,0.757679180887372,0.21843003412969283,0.5392491467576791
Montana,30061,Mineral County,2049,689,2833,1360.0,0.723261560183551,0.2432050829509354,0.48005647723261563
Montana,30063,Missoula County,27306,42903,72773,-15597.0,0.3752215794319322,0.5895455732208374,-0.21432399378890526
Montana,30065,Musselshell County,2550,396,3012,2154.0,0.8466135458167331,0.13147410358565736,0.7151394422310757
Montana,30067,Park County,6128,5224,11717,904.0,0.5230007681147051,0.4458479132883844,0.07715285482632067
Montana,30069,Petroleum County,284,37,324,247.0,0.8765432098765432,0.11419753086419752,0.7623456790123457
Montana,30071,Phillips County,1753,385,2189,1368.0,0.8008222932846049,0.17587939698492464,0.6249428962996803
Montana,30073,Pondera County,1972,782,2852,1190.0,0.6914446002805049,0.27419354838709675,0.41725105189340816
Montana,30075,Powder River County,963,131,1106,832.0,0.8707052441229657,0.11844484629294756,0.7522603978300181
Montana,30077,Powell County,2466,710,3282,1756.0,0.7513711151736746,0.21633150517976843,0.5350396099939062
Montana,30079,Prairie County,546,122,688,424.0,0.7936046511627907,0.17732558139534885,0.6162790697674418
Montana,30081,Ravalli County,20617,8485,29904,12132.0,0.6894395398608881,0.28374130551096843,0.4056982343499197
Montana,30083,Richland County,4387,778,5309,3609.0,0.8263326426822377,0.14654360519871915,0.6797890374835186
Montana,30085,Roosevelt County,2055,1680,3914,375.0,0.525038323965253,0.4292284108329075,0.09580991313234544
Montana,30087,Rosebud County,2466,1095,3693,1371.0,0.6677497969130788,0.2965069049553209,0.3712428919577579
Montana,30089,Sanders County,6150,1705,8069,4445.0,0.762176230016111,0.21130251580121454,0.5508737142148965
Montana,30091,Sheridan County,1321,509,1912,812.0,0.6908995815899581,0.2662133891213389,0.4246861924686192
Montana,30093,Silver Bow County,8110,9386,18226,-1276.0,0.44496872599583015,0.514978601997147,-0.0700098760013168
Montana,30095,Stillwater County,4699,1056,5906,3643.0,0.7956315611242804,0.17880121909922114,0.6168303420250592
Montana,30097,Sweet Grass County,1789,525,2381,1264.0,0.751364972700546,0.22049559008819825,0.5308693826123478
Montana,30099,Teton County,2533,927,3568,1606.0,0.7099215246636771,0.25980941704035876,0.4501121076233183
Montana,30101,Toole County,1571,415,2046,1156.0,0.7678396871945259,0.20283479960899314,0.5650048875855327
Montana,30103,Treasure County,367,57,442,310.0,0.830316742081448,0.12895927601809956,0.7013574660633485
Montana,30105,Valley County,3019,935,4079,2084.0,0.7401323853885756,0.22922284873743565,0.51090953665114
Montana,30107,Wheatland County,843,209,1086,634.0,0.7762430939226519,0.19244935543278086,0.583793738489871
Montana,30109,Wibaux County,463,71,546,392.0,0.847985347985348,0.13003663003663005,0.717948717948718
Montana,30111,Yellowstone County,50460,28392,81391,22068.0,0.619970266982836,0.34883463773635903,0.27113562924647694
Nebraska,31001,Adams County,10077,4100,14364,5977.0,0.7015455304928989,0.2854358117516012,0.4161097187412977
Nebraska,31003,Antelope County,3032,396,3447,2636.0,0.8796054540179866,0.11488250652741515,0.7647229474905715
Nebraska,31005,Arthur County,264,17,282,247.0,0.9361702127659575,0.06028368794326241,0.875886524822695
Nebraska,31007,Banner County,348,34,386,314.0,0.9015544041450777,0.08808290155440414,0.8134715025906736
Nebraska,31009,Blaine County,250,37,291,213.0,0.8591065292096219,0.12714776632302405,0.7319587628865979
Nebraska,31011,Boone County,2499,496,3031,2003.0,0.8244803695150116,0.16364236225668097,0.6608380072583306
Nebraska,31013,Box Butte County,3827,1043,4931,2784.0,0.7761103224498074,0.21151896167106063,0.5645913607787467
Nebraska,31015,Boyd County,938,132,1075,806.0,0.8725581395348837,0.12279069767441861,0.7497674418604651
Nebraska,31017,Brown County,1428,201,1642,1227.0,0.8696711327649208,0.12241169305724726,0.7472594397076735
Nebraska,31019,Buffalo County,17064,6386,23759,10678.0,0.7182120459615303,0.26878235615977103,0.4494296898017593
Nebraska,31021,Burt County,2632,983,3656,1649.0,0.7199124726477024,0.2688730853391685,0.45103938730853393
Nebraska,31023,Butler County,3642,906,4587,2736.0,0.7939829954218444,0.197514715500327,0.5964682799215173
Nebraska,31025,Cass County,10685,4824,15755,5861.0,0.6781973976515392,0.30618851158362426,0.37200888606791493
Nebraska,31027,Cedar County,4141,702,4912,3439.0,0.8430374592833876,0.14291530944625408,0.7001221498371335
Nebraska,31029,Chase County,1648,204,1866,1444.0,0.8831725616291533,0.10932475884244373,0.7738478027867095
Nebraska,31031,Cherry County,2687,349,3069,2338.0,0.8755294884327143,0.11371782339524275,0.7618116650374716
Nebraska,31033,Cheyenne County,3692,787,4530,2905.0,0.8150110375275939,0.17373068432671082,0.6412803532008831
Nebraska,31035,Clay County,2677,577,3310,2100.0,0.808761329305136,0.1743202416918429,0.6344410876132931
Nebraska,31037,Colfax County,2636,845,3516,1791.0,0.7497155858930603,0.24032992036405007,0.5093856655290102
Nebraska,31039,Cuming County,3536,867,4445,2669.0,0.7955005624296962,0.1950506186726659,0.6004499437570303
Nebraska,31041,Custer County,5042,786,5886,4256.0,0.8566089024804621,0.13353720693170235,0.7230716955487597
Nebraska,31043,Dakota County,3934,2109,6120,1825.0,0.6428104575163399,0.3446078431372549,0.298202614379085
Nebraska,31045,Dawes County,2812,992,3868,1820.0,0.7269906928645294,0.2564632885211996,0.47052740434332985
Nebraska,31047,Dawson County,6312,2101,8491,4211.0,0.7433753385938052,0.24743846425627133,0.49593687433753386
Nebraska,31049,Deuel County,843,151,1012,692.0,0.8330039525691699,0.1492094861660079,0.683794466403162
Nebraska,31051,Dixon County,2271,573,2895,1698.0,0.7844559585492228,0.19792746113989637,0.5865284974093264
Nebraska,31053,Dodge County,10795,5434,16443,5361.0,0.6565103691540474,0.3304749741531351,0.3260353950009123
Nebraska,31055,Douglas County,120919,148733,273403,-27814.0,0.44227385946752595,0.5440064666444772,-0.1017326071769512
Nebraska,31057,Dundy County,829,96,929,733.0,0.8923573735199138,0.10333692142088267,0.7890204520990312
Nebraska,31059,Fillmore County,2315,662,3013,1653.0,0.76833720544308,0.2197145701958181,0.548622635247262
Nebraska,31061,Franklin County,1351,236,1600,1115.0,0.844375,0.1475,0.696875
Nebraska,31063,Frontier County,1213,185,1410,1028.0,0.8602836879432624,0.13120567375886524,0.7290780141843971
Nebraska,31065,Furnas County,2043,358,2413,1685.0,0.8466639038541235,0.1483630335681724,0.6983008702859511
Nebraska,31067,Gage County,7523,3242,10916,4281.0,0.6891718578233785,0.29699523635031144,0.3921766214730671
Nebraska,31069,Garden County,949,162,1117,787.0,0.8495971351835273,0.1450313339301701,0.7045658012533572
Nebraska,31071,Garfield County,893,116,1015,777.0,0.8798029556650246,0.11428571428571428,0.7655172413793103
Nebraska,31073,Gosper County,907,203,1118,704.0,0.8112701252236136,0.1815742397137746,0.629695885509839
Nebraska,31075,Grant County,351,15,366,336.0,0.9590163934426229,0.040983606557377046,0.9180327868852458
Nebraska,31077,Greeley County,1030,192,1235,838.0,0.8340080971659919,0.15546558704453442,0.6785425101214575
Nebraska,31079,Hall County,15566,6956,22804,8610.0,0.6825995439396597,0.3050342045255218,0.3775653394141379
Nebraska,31081,Hamilton County,4416,1067,5547,3349.0,0.7961060032449973,0.19235622859203172,0.6037497746529655
Nebraska,31083,Harlan County,1506,280,1802,1226.0,0.8357380688124306,0.15538290788013318,0.6803551609322974
Nebraska,31085,Hayes County,472,19,494,453.0,0.9554655870445344,0.038461538461538464,0.917004048582996
Nebraska,31087,Hitchcock County,1269,152,1433,1117.0,0.8855547801814375,0.1060711793440335,0.779483600837404
Nebraska,31089,Holt County,4708,681,5442,4027.0,0.8651231165012863,0.12513781697905182,0.7399852995222345
Nebraska,31091,Hooker County,369,55,427,314.0,0.8641686182669789,0.1288056206088993,0.7353629976580796
Nebraska,31093,Howard County,2868,642,3550,2226.0,0.8078873239436619,0.1808450704225352,0.6270422535211267
Nebraska,31095,Jefferson County,2614,968,3631,1646.0,0.7199118700082622,0.26659322500688515,0.45331864500137703
Nebraska,31097,Johnson County,1496,625,2152,871.0,0.6951672862453532,0.2904275092936803,0.4047397769516729
Nebraska,31099,Kearney County,2828,736,3604,2092.0,0.7846836847946725,0.20421753607103219,0.5804661487236403
Nebraska,31101,Keith County,3416,731,4199,2685.0,0.8135270302452965,0.17408906882591094,0.6394379614193856
Nebraska,31103,Keya Paha County,500,44,544,456.0,0.9191176470588235,0.08088235294117647,0.838235294117647
Nebraska,31105,Kimball County,1424,272,1720,1152.0,0.827906976744186,0.15813953488372093,0.6697674418604651
Nebraska,31107,Knox County,3593,786,4436,2807.0,0.8099639314697926,0.17718665464382327,0.6327772768259694
Nebraska,31109,Lancaster County,74215,81012,157633,-6797.0,0.4708087773499204,0.5139279211840161,-0.04311914383409571
Nebraska,31111,Lincoln County,12674,3586,16464,9088.0,0.7698007774538387,0.21780855199222546,0.5519922254616132
Nebraska,31113,Logan County,409,25,440,384.0,0.9295454545454546,0.056818181818181816,0.8727272727272728
Nebraska,31115,Loup County,354,73,428,281.0,0.8271028037383178,0.1705607476635514,0.6565420560747663
Nebraska,31117,McPherson County,267,12,283,255.0,0.9434628975265018,0.04240282685512368,0.9010600706713782
Nebraska,31119,Madison County,12145,3360,15690,8785.0,0.7740599107711919,0.21414913957934992,0.559910771191842
Nebraska,31121,Merrick County,3551,730,4342,2821.0,0.8178258866881621,0.16812528788576692,0.6497005988023952
Nebraska,31123,Morrill County,2026,366,2426,1660.0,0.8351195383347073,0.1508656224237428,0.6842539159109645
Nebraska,31125,Nance County,1462,352,1837,1110.0,0.7958628198149156,0.19161676646706588,0.6042460533478498
Nebraska,31127,Nemaha County,2443,915,3418,1528.0,0.7147454651843184,0.26770040959625513,0.44704505558806323
Nebraska,31129,Nuckolls County,1836,399,2258,1437.0,0.8131089459698848,0.1767050487156776,0.6364038972542072
Nebraska,31131,Otoe County,5651,2463,8198,3188.0,0.6893144669431569,0.3004391314954867,0.3888753354476702
Nebraska,31133,Pawnee County,1085,284,1379,801.0,0.7868020304568528,0.20594633792603337,0.5808556925308195
Nebraska,31135,Perkins County,1224,187,1426,1037.0,0.8583450210378681,0.13113604488078542,0.7272089761570827
Nebraska,31137,Phelps County,4158,758,4965,3400.0,0.8374622356495468,0.1526686807653575,0.6847935548841892
Nebraska,31139,Pierce County,3420,446,3897,2974.0,0.8775981524249422,0.11444701052091352,0.7631511419040287
Nebraska,31141,Platte County,12326,3191,15658,9135.0,0.7872014305786179,0.20379358794226593,0.583407842636352
Nebraska,31143,Polk County,2296,501,2819,1795.0,0.8144732174529975,0.1777225966654842,0.6367506207875133
Nebraska,31145,Red Willow County,4457,815,5323,3642.0,0.8373097877136952,0.15310914897614128,0.684200638737554
Nebraska,31147,Richardson County,2962,934,3942,2028.0,0.7513952308472857,0.23693556570268898,0.5144596651445967
Nebraska,31149,Rock County,745,85,834,660.0,0.8932853717026379,0.10191846522781775,0.7913669064748201
Nebraska,31151,Saline County,3734,1855,5655,1879.0,0.6603006189213085,0.3280282935455349,0.3322723253757736
Nebraska,31153,Sarpy County,55567,43825,100735,11742.0,0.55161562515511,0.4350523651163945,0.11656326003871548
Nebraska,31155,Saunders County,9854,3558,13565,6296.0,0.7264283081459639,0.2622926649465536,0.4641356431994103
Nebraska,31157,Scotts Bluff County,11033,3856,15040,7177.0,0.7335771276595745,0.25638297872340426,0.47719414893617024
Nebraska,31159,Seward County,6667,2388,9184,4279.0,0.7259364111498258,0.26001742160278746,0.4659189895470383
Nebraska,31161,Sheridan County,2102,362,2484,1740.0,0.8462157809983897,0.1457326892109501,0.7004830917874396
Nebraska,31163,Sherman County,1344,328,1687,1016.0,0.7966804979253111,0.1944279786603438,0.6022525192649674
Nebraska,31165,Sioux County,597,77,678,520.0,0.8805309734513275,0.11356932153392331,0.7669616519174042
Nebraska,31167,Stanton County,2536,492,3064,2044.0,0.8276762402088773,0.16057441253263707,0.6671018276762403
Nebraska,31169,Thayer County,2278,544,2852,1734.0,0.7987377279102384,0.19074333800841514,0.6079943899018233
Nebraska,31171,Thomas County,348,44,393,304.0,0.8854961832061069,0.11195928753180662,0.7735368956743003
Nebraska,31173,Thurston County,1125,978,2123,147.0,0.5299105040037683,0.46066886481394254,0.06924163918982573
Nebraska,31175,Valley County,1872,403,2299,1469.0,0.8142670726402784,0.1752936059156155,0.6389734667246629
Nebraska,31177,Washington County,8855,3538,12545,5317.0,0.7058589079314468,0.28202471104025506,0.42383419689119173
Nebraska,31179,Wayne County,3011,1006,4073,2005.0,0.7392585317947459,0.24699238890252884,0.49226614289221704
Nebraska,31181,Webster County,1449,296,1763,1153.0,0.8218944980147476,0.16789563244469655,0.653998865570051
Nebraska,31183,Wheeler County,424,57,486,367.0,0.8724279835390947,0.11728395061728394,0.7551440329218108
Nebraska,31185,York County,5234,1648,6984,3586.0,0.7494272623138603,0.23596792668957617,0.513459335624284
Nevada,32001,Churchill County,9962,3179,13503,6783.0,0.7377619788195215,0.23542916388950605,0.5023328149300155
Nevada,32003,Clark County,493052,520187,1031223,-27135.0,0.4781235484468442,0.5044369646526503,-0.02631341620580613
Nevada,32005,Douglas County,23237,11553,35556,11684.0,0.653532455844302,0.3249240634492069,0.3286083923950951
Nevada,32007,Elko County,17352,4632,22465,12720.0,0.7724015134653907,0.20618740262630758,0.566214110839083
Nevada,32009,Esmeralda County,376,73,461,303.0,0.8156182212581344,0.15835140997830802,0.6572668112798264
Nevada,32011,Eureka County,910,104,1036,806.0,0.8783783783783784,0.10038610038610038,0.777992277992278
Nevada,32013,Humboldt County,6141,1711,8030,4430.0,0.7647571606475716,0.21307596513075966,0.5516811955168119
Nevada,32015,Lander County,2180,482,2725,1698.0,0.8,0.17688073394495413,0.623119266055046
Nevada,32017,Lincoln County,2108,314,2472,1794.0,0.8527508090614887,0.12702265372168284,0.7257281553398058
Nevada,32019,Lyon County,23861,8954,33541,14907.0,0.7113979905190663,0.26695685876986375,0.4444411317492025
Nevada,32021,Mineral County,1528,711,2295,817.0,0.6657952069716776,0.30980392156862746,0.35599128540305014
Nevada,32023,Nye County,18946,7559,26997,11387.0,0.7017816794458643,0.2799940734155647,0.42178760603029963
Nevada,32027,Pershing County,1764,496,2308,1268.0,0.7642980935875217,0.21490467937608318,0.5493934142114385
Nevada,32029,Storey County,2108,913,3075,1195.0,0.6855284552845529,0.2969105691056911,0.3886178861788618
Nevada,32031,Washoe County,127443,130071,263734,-2628.0,0.4832255226857364,0.4931901082150955,-0.009964585529359138
Nevada,32033,White Pine County,3364,883,4351,2481.0,0.7731555964146173,0.20294185244771318,0.5702137439669042
Nevada,32510,Carson City,16873,13375,31068,3498.0,0.5430990086262392,0.430507274365907,0.11259173426033214
New Hampshire,33001,Belknap County,22765,17469,40550,5296.0,0.5614056720098644,0.43080147965474724,0.1306041923551171
New Hampshire,33003,Carroll County,17407,16827,34498,580.0,0.5045799756507624,0.4877674068061917,0.01681256884457072
New Hampshire,33005,Cheshire County,20142,24579,45200,-4437.0,0.4456194690265487,0.543783185840708,-0.09816371681415925
New Hampshire,33007,Coos County,9731,7355,17230,2376.0,0.5647707486941381,0.4268717353453279,0.13789901334881022
New Hampshire,33009,Grafton County,21911,32998,55603,-11087.0,0.39406147150333615,0.5934571875618222,-0.19939571605848605
New Hampshire,33011,Hillsborough County,112068,118780,233234,-6712.0,0.48049598257543924,0.5092739480521707,-0.028777965476731504
New Hampshire,33013,Merrimack County,43365,48181,92475,-4816.0,0.4689375506893755,0.5210164909434982,-0.05207894025412274
New Hampshire,33015,Rockingham County,102542,97616,201949,4926.0,0.5077618606677924,0.4833695636026918,0.0243922970651006
New Hampshire,33017,Strafford County,33163,42374,76323,-9211.0,0.4345086016010901,0.5551930610694024,-0.12068445946831224
New Hampshire,33019,Sullivan County,12484,12317,25091,167.0,0.4975489219241959,0.4908931489378662,0.006655772986329744
New Jersey,34001,Atlantic County,65817,61879,129759,3938.0,0.507224932374633,0.476876363103908,0.030348569270724934
New Jersey,34003,Bergen County,217096,232660,459077,-15564.0,0.47289670360309927,0.5067995129357384,-0.03390280933263917
New Jersey,34005,Burlington County,94116,132275,229466,-38159.0,0.4101522665667245,0.5764470553371741,-0.16629478877044962
New Jersey,34007,Camden County,87767,155522,246954,-67755.0,0.355398171319355,0.6297610081229703,-0.2743628368036153
New Jersey,34009,Cape May County,32151,21648,54568,10503.0,0.5891914675267556,0.3967160240433954,0.19247544348336015
New Jersey,34011,Cumberland County,28675,26577,55885,2098.0,0.5131072738659748,0.4755658942471146,0.03754137961886017
New Jersey,34013,Essex County,83908,224596,313283,-140688.0,0.2678345138421172,0.7169109080288429,-0.44907639418672574
New Jersey,34015,Gloucester County,83326,78708,164635,4618.0,0.5061256719409603,0.4780757433109606,0.028049928629999665
New Jersey,34017,Hudson County,79913,144765,231181,-64852.0,0.3456728710404402,0.6261976546515501,-0.2805247836111099
New Jersey,34019,Hunterdon County,42391,36995,80925,5396.0,0.5238307074451652,0.45715168365770775,0.06667902378745749
New Jersey,34021,Mercer County,52274,107558,163270,-55284.0,0.3201690451399522,0.6587738102529552,-0.338604765113003
New Jersey,34023,Middlesex County,162459,191802,365187,-29343.0,0.44486523342835316,0.5252158483188065,-0.08035061489045336
New Jersey,34025,Monmouth County,197409,156382,360143,41027.0,0.5481405997062277,0.43422196183182793,0.11391863787439982
New Jersey,34027,Morris County,143439,135672,284666,7767.0,0.5038852550005972,0.4766006477766927,0.027284607223904522
New Jersey,34029,Ocean County,227232,105789,337135,121443.0,0.6740089281741736,0.3137882450650333,0.3602206831091403
New Jersey,34031,Passaic County,100954,95156,202767,5798.0,0.49788180522471603,0.46928740870062685,0.028594396524089183
New Jersey,34033,Salem County,18229,12275,31001,5954.0,0.5880132898938744,0.3959549691945421,0.19205832069933226
New Jersey,34035,Somerset County,74101,98790,177412,-24689.0,0.4176774964489437,0.556839447162537,-0.13916195071359327
New Jersey,34037,Sussex County,52123,31019,84629,21104.0,0.6158999870020915,0.36652920393718463,0.24937078306490684
New Jersey,34039,Union County,89063,147327,240632,-58264.0,0.37012118089032214,0.6122502410319492,-0.2421290601416271
New Jersey,34041,Warren County,35772,23318,60150,12454.0,0.594713216957606,0.38766417290108063,0.2070490440565254
New Mexico,35001,Bernalillo County,118762,184117,310844,-65355.0,0.3820630284000978,0.592313186035439,-0.21025015763534122
New Mexico,35003,Catron County,1752,571,2357,1181.0,0.7433177768349597,0.2422571064913025,0.5010606703436572
New Mexico,35005,Chaves County,15894,5941,22200,9953.0,0.715945945945946,0.2676126126126126,0.44833333333333336
New Mexico,35006,Cibola County,4311,4450,8977,-139.0,0.4802272474100479,0.49571126211429206,-0.015484014704244153
New Mexico,35007,Colfax County,3252,2436,5813,816.0,0.5594357474625838,0.4190607259590573,0.14037502150352654
New Mexico,35009,Curry County,10714,4230,15223,6484.0,0.7038034552979044,0.2778690139919858,0.4259344413059186
New Mexico,35011,De Baca County,649,206,874,443.0,0.7425629290617849,0.23569794050343248,0.5068649885583524
New Mexico,35013,Doña Ana County,37594,45937,85407,-8343.0,0.44017469294085965,0.5378598943880478,-0.09768520144718817
New Mexico,35015,Eddy County,18141,5032,23472,13109.0,0.7728783231083844,0.2143830947511929,0.5584952283571916
New Mexico,35017,Grant County,6580,7301,14224,-721.0,0.4625984251968504,0.5132874015748031,-0.05068897637795272
New Mexico,35019,Guadalupe County,945,959,1938,-14.0,0.48761609907120745,0.49484004127966974,-0.007223942208462286
New Mexico,35021,Harding County,297,128,431,169.0,0.6890951276102089,0.29698375870069604,0.3921113689095128
New Mexico,35023,Hidalgo County,1140,705,1862,435.0,0.6122448979591837,0.378625134264232,0.2336197636949517
New Mexico,35025,Lea County,16997,3930,21209,13067.0,0.8014050638879721,0.18529869395068133,0.6161063699372907
New Mexico,35027,Lincoln County,6942,3033,10165,3909.0,0.6829316281357599,0.2983767830791933,0.3845548450565666
New Mexico,35028,Los Alamos County,4047,7726,12187,-3679.0,0.3320751620579306,0.6339542135061951,-0.3018790514482645
New Mexico,35029,Luna County,4698,3176,8056,1522.0,0.5831678252234359,0.394240317775571,0.1889275074478649
New Mexico,35031,McKinley County,9364,15711,25867,-6347.0,0.36200564425716164,0.6073761936057525,-0.24537054934859082
New Mexico,35033,Mora County,1010,1439,2487,-429.0,0.40611178126256536,0.5786087655810213,-0.1724969843184559
New Mexico,35035,Otero County,15117,8582,24242,6535.0,0.6235871627753485,0.3540136952396667,0.26957346753568184
New Mexico,35037,Quay County,2570,1055,3704,1515.0,0.6938444924406048,0.28482721382289417,0.4090172786177106
New Mexico,35039,Rio Arriba County,6268,9373,15989,-3105.0,0.39201951341547314,0.5862155231721808,-0.1941960097567077
New Mexico,35041,Roosevelt County,4687,1820,6639,2867.0,0.7059798162373851,0.2741376713360446,0.43184214490134054
New Mexico,35043,Sandoval County,36605,41205,79540,-4600.0,0.4602087000251446,0.5180412371134021,-0.05783253708825753
New Mexico,35045,San Juan County,34264,17464,52926,16800.0,0.647394475305143,0.3299701469976949,0.31742432830744816
New Mexico,35047,San Miguel County,3887,6985,11108,-3098.0,0.34992797983435364,0.628826071299964,-0.2788980914656104
New Mexico,35049,Santa Fe County,20457,61405,83719,-40948.0,0.24435313369724912,0.7334655215661917,-0.4891123878689426
New Mexico,35051,Sierra County,3473,2332,5953,1141.0,0.5834033260540904,0.3917352595330086,0.19166806652108181
New Mexico,35053,Socorro County,3651,3384,7233,267.0,0.504769805060141,0.46785566155122355,0.036914143508917474
New Mexico,35055,Taos County,4139,12038,16636,-7899.0,0.24879778792979082,0.7236114450589084,-0.4748136571291176
New Mexico,35057,Torrance County,4880,2144,7179,2736.0,0.6797604123136927,0.2986488368853601,0.38111157542833257
New Mexico,35059,Union County,1247,378,1665,869.0,0.7489489489489489,0.22702702702702704,0.5219219219219219
New Mexico,35061,Valencia County,19057,13609,33277,5448.0,0.5726778255251375,0.40896114433392433,0.16371668119121313
New York,36001,Albany County,54560,92589,147149,-38029.0,0.37078063731319955,0.6292193626868005,-0.2584387253736009
New York,36003,Allegany County,13826,5483,19309,8343.0,0.7160391527267077,0.28396084727329224,0.43207830545341547
New York,36005,Bronx County,98174,261670,359844,-163496.0,0.27282377919320594,0.727176220806794,-0.45435244161358807
New York,36007,Broome County,44763,45142,89905,-379.0,0.4978922195650965,0.5021077804349036,-0.004215560869807067
New York,36009,Cattaraugus County,22586,11424,34010,11162.0,0.6640987944722141,0.33590120552778596,0.32819758894442813
New York,36011,Cayuga County,20482,15772,36254,4710.0,0.5649583494235119,0.43504165057648814,0.12991669884702373
New York,36013,Chautauqua County,34528,22085,56613,12443.0,0.609895253740307,0.390104746259693,0.21979050748061396
New York,36015,Chemung County,21861,15572,37433,6289.0,0.5840034194427377,0.4159965805572623,0.1680068388854754
New York,36017,Chenango County,14294,8177,22471,6117.0,0.6361087624048773,0.3638912375951226,0.27221752480975475
New York,36019,Clinton County,18247,17478,35725,769.0,0.5107627711686494,0.48923722883135057,0.021525542337298864
New York,36021,Columbia County,15168,20396,35564,-5228.0,0.4264987065571927,0.5735012934428073,-0.14700258688561463
New York,36023,Cortland County,11706,10290,21996,1416.0,0.5321876704855428,0.46781232951445717,0.06437534097108566
New York,36025,Delaware County,13789,9237,23026,4552.0,0.5988447841570399,0.40115521584296016,0.19768956831407974
New York,36027,Dutchess County,71778,79994,151772,-8216.0,0.47293308383628074,0.5270669161637193,-0.054133832327438514
New York,36029,Erie County,204774,248651,453425,-43877.0,0.4516160335226333,0.5483839664773668,-0.09676793295473346
New York,36031,Essex County,9533,9629,19162,-96.0,0.49749504227116165,0.5025049577288383,-0.00500991545767665
New York,36033,Franklin County,10569,8821,19390,1748.0,0.545074780814853,0.454925219185147,0.09014956162970605
New York,36035,Fulton County,16237,7666,23903,8571.0,0.6792871187717023,0.3207128812282977,0.3585742375434046
New York,36037,Genesee County,18997,9367,28364,9630.0,0.6697574390071922,0.3302425609928078,0.3395148780143844
New York,36039,Greene County,14702,10436,25138,4266.0,0.5848516190627735,0.4151483809372265,0.169703238125547
New York,36041,Hamilton County,2223,1211,3434,1012.0,0.6473500291205592,0.3526499708794409,0.2947000582411183
New York,36043,Herkimer County,19557,9110,28667,10447.0,0.6822129975232846,0.3177870024767154,0.3644259950465692
New York,36045,Jefferson County,26417,16326,42743,10091.0,0.618042720445453,0.38195727955454695,0.2360854408909061
New York,36047,Kings County,233964,601265,835229,-367301.0,0.28011958397038417,0.7198804160296158,-0.43976083205923167
